date,year,month,day,cfs,Lps
10/10/16,2016,10,10,0.02,0.566336
10/11/16,2016,10,11,0.02,0.566336
10/12/16,2016,10,12,0.02,0.566336
10/13/16,2016,10,13,0.02,0.566336
10/14/16,2016,10,14,0.02,0.566336
10/15/16,2016,10,15,0.02,0.566336
10/16/16,2016,10,16,0.02,0.566336
10/17/16,2016,10,17,0.02,0.566336
10/18/16,2016,10,18,0.02,0.566336
10/19/16,2016,10,19,0.02,0.566336
10/20/16,2016,10,20,0.01,0.283168
10/21/16,2016,10,21,0.53,15.007904
10/22/16,2016,10,22,0.04,1.132672
10/23/16,2016,10,23,0.03,0.849504
10/24/16,2016,10,24,0.02,0.566336
10/25/16,2016,10,25,0.02,0.566336
10/26/16,2016,10,26,0.02,0.566336
10/27/16,2016,10,27,0.04,1.132672
10/28/16,2016,10,28,0.04,1.132672
10/29/16,2016,10,29,0.03,0.849504
10/30/16,2016,10,30,0.07,1.982176
10/31/16,2016,10,31,0.04,1.132672
11/1/16,2016,11,1,0.03,0.849504
11/2/16,2016,11,2,0.02,0.566336
11/3/16,2016,11,3,0.02,0.566336
11/4/16,2016,11,4,0.02,0.566336
11/5/16,2016,11,5,0.02,0.566336
11/6/16,2016,11,6,0.02,0.566336
11/7/16,2016,11,7,0.02,0.566336
11/8/16,2016,11,8,0.02,0.566336
11/9/16,2016,11,9,0.05,1.41584
11/10/16,2016,11,10,0.04,1.132672
11/11/16,2016,11,11,0.03,0.849504
11/12/16,2016,11,12,0.02,0.566336
11/13/16,2016,11,13,0.02,0.566336
11/14/16,2016,11,14,0.02,0.566336
11/15/16,2016,11,15,0.02,0.566336
11/16/16,2016,11,16,0.02,0.566336
11/17/16,2016,11,17,0.02,0.566336
11/18/16,2016,11,18,0.02,0.566336
11/19/16,2016,11,19,0.03,0.849504
11/20/16,2016,11,20,0.03,0.849504
11/21/16,2016,11,21,0.03,0.849504
11/22/16,2016,11,22,0.03,0.849504
11/23/16,2016,11,23,0.03,0.849504
11/24/16,2016,11,24,0.02,0.566336
11/25/16,2016,11,25,0.03,0.849504
11/26/16,2016,11,26,0.03,0.849504
11/27/16,2016,11,27,0.03,0.849504
11/28/16,2016,11,28,0.02,0.566336
11/29/16,2016,11,29,0.76,21.520768
11/30/16,2016,11,30,1.65,46.72272
12/1/16,2016,12,1,0.79,22.370272
12/2/16,2016,12,2,0.15,4.24752
12/3/16,2016,12,3,0.09,2.548512
12/4/16,2016,12,4,0.05,1.41584
12/5/16,2016,12,5,0.17,4.813856
12/6/16,2016,12,6,1.24,35.112832
12/7/16,2016,12,7,0.49,13.875232
12/8/16,2016,12,8,0.16,4.530688
12/9/16,2016,12,9,0.12,3.398016
12/10/16,2016,12,10,0.09,2.548512
12/11/16,2016,12,11,0.08,2.265344
12/12/16,2016,12,12,0.17,4.813856
12/13/16,2016,12,13,0.05,1.41584
12/14/16,2016,12,14,0.04,1.132672
12/15/16,2016,12,15,0.04,1.132672
12/16/16,2016,12,16,0.04,1.132672
12/17/16,2016,12,17,0.1,2.83168
12/18/16,2016,12,18,0.92,26.051456
12/19/16,2016,12,19,0.12,3.398016
12/20/16,2016,12,20,0.07,1.982176
12/21/16,2016,12,21,0.05,1.41584
12/22/16,2016,12,22,0.05,1.41584
12/23/16,2016,12,23,0.05,1.41584
12/24/16,2016,12,24,0.43,12.176224
12/25/16,2016,12,25,0.1,2.83168
12/26/16,2016,12,26,0.09,2.548512
12/27/16,2016,12,27,0.09,2.548512
12/28/16,2016,12,28,0.09,2.548512
12/29/16,2016,12,29,0.14,3.964352
12/30/16,2016,12,30,0.08,2.265344
12/31/16,2016,12,31,0.08,2.265344
1/1/17,2017,1,1,0.06,1.699008
1/2/17,2017,1,2,0.55,15.57424
1/3/17,2017,1,3,2.26,63.995968
1/4/17,2017,1,4,0.57,16.140576
1/5/17,2017,1,5,0.22,6.229696
1/6/17,2017,1,6,0.17,4.813856
1/7/17,2017,1,7,0.12,3.398016
1/8/17,2017,1,8,0.1,2.83168
1/9/17,2017,1,9,0.08,2.265344
1/10/17,2017,1,10,0.08,2.265344
1/11/17,2017,1,11,0.26,7.362368
1/12/17,2017,1,12,0.28,7.928704
1/13/17,2017,1,13,0.13,3.681184
1/14/17,2017,1,14,0.19,5.380192
1/15/17,2017,1,15,0.18,5.097024
1/16/17,2017,1,16,0.15,4.24752
1/17/17,2017,1,17,0.28,7.928704
1/18/17,2017,1,18,0.21,5.946528
1/19/17,2017,1,19,0.13,3.681184
1/20/17,2017,1,20,0.14,3.964352
1/21/17,2017,1,21,0.12,3.398016
1/22/17,2017,1,22,0.12,3.398016
1/23/17,2017,1,23,3.16,89.481088
1/24/17,2017,1,24,0.67,18.972256
1/25/17,2017,1,25,0.27,7.645536
1/26/17,2017,1,26,0.17,4.813856
1/27/17,2017,1,27,0.15,4.24752
1/28/17,2017,1,28,0.11,3.114848
1/29/17,2017,1,29,0.1,2.83168
1/30/17,2017,1,30,0.1,2.83168
1/31/17,2017,1,31,0.09,2.548512
2/1/17,2017,2,1,0.09,2.548512
2/2/17,2017,2,2,0.06,1.699008
2/3/17,2017,2,3,0.06,1.699008
2/4/17,2017,2,4,0.06,1.699008
2/5/17,2017,2,5,0.06,1.699008
2/6/17,2017,2,6,0.06,1.699008
2/7/17,2017,2,7,0.06,1.699008
2/8/17,2017,2,8,0.08,2.265344
2/9/17,2017,2,9,0.42,11.893056
2/10/17,2017,2,10,0.11,3.114848
2/11/17,2017,2,11,0.08,2.265344
2/12/17,2017,2,12,0.42,11.893056
2/13/17,2017,2,13,0.16,4.530688
2/14/17,2017,2,14,0.12,3.398016
2/15/17,2017,2,15,0.1,2.83168
2/16/17,2017,2,16,0.1,2.83168
2/17/17,2017,2,17,0.09,2.548512
2/18/17,2017,2,18,0.09,2.548512
2/19/17,2017,2,19,0.08,2.265344
2/20/17,2017,2,20,0.08,2.265344
2/21/17,2017,2,21,0.05,1.41584
2/22/17,2017,2,22,0.05,1.41584
2/23/17,2017,2,23,0.05,1.41584
2/24/17,2017,2,24,0.06,1.699008
2/25/17,2017,2,25,0.25,7.0792
2/26/17,2017,2,26,0.08,2.265344
2/27/17,2017,2,27,0.06,1.699008
2/28/17,2017,2,28,0.09,2.548512
3/1/17,2017,3,1,0.65,18.40592
3/2/17,2017,3,2,0.18,5.097024
3/3/17,2017,3,3,0.09,2.548512
3/4/17,2017,3,4,0.06,1.699008
3/5/17,2017,3,5,0.06,1.699008
3/6/17,2017,3,6,0.06,1.699008
3/7/17,2017,3,7,0.09,2.548512
3/8/17,2017,3,8,0.1,2.83168
3/9/17,2017,3,9,0.06,1.699008
3/10/17,2017,3,10,0.18,5.097024
3/11/17,2017,3,11,0.08,2.265344
3/12/17,2017,3,12,0.06,1.699008
3/13/17,2017,3,13,0.06,1.699008
3/14/17,2017,3,14,0.24,6.796032
3/15/17,2017,3,15,0.13,3.681184
3/16/17,2017,3,16,0.11,3.114848
3/17/17,2017,3,17,0.28,7.928704
3/18/17,2017,3,18,1.6,45.30688
3/19/17,2017,3,19,2.12,60.031616
3/20/17,2017,3,20,0.66,18.689088
3/21/17,2017,3,21,0.3,8.49504
3/22/17,2017,3,22,0.2,5.66336
3/23/17,2017,3,23,0.15,4.24752
3/24/17,2017,3,24,0.14,3.964352
3/25/17,2017,3,25,0.14,3.964352
3/26/17,2017,3,26,0.12,3.398016
3/27/17,2017,3,27,0.14,3.964352
3/28/17,2017,3,28,0.18,5.097024
3/29/17,2017,3,29,0.11,3.114848
3/30/17,2017,3,30,0.09,2.548512
3/31/17,2017,3,31,4.04,114.399872
4/1/17,2017,4,1,0.43,12.176224
4/2/17,2017,4,2,0.16,4.530688
4/3/17,2017,4,3,0.4,11.32672
4/4/17,2017,4,4,0.48,13.592064
4/5/17,2017,4,5,0.15,4.24752
4/6/17,2017,4,6,9.79,277.221472
4/7/17,2017,4,7,0.72,20.388096
4/8/17,2017,4,8,0.21,5.946528
4/9/17,2017,4,9,0.16,4.530688
4/10/17,2017,4,10,0.13,3.681184
4/11/17,2017,4,11,0.11,3.114848
4/12/17,2017,4,12,0.1,2.83168
4/13/17,2017,4,13,0.09,2.548512
4/14/17,2017,4,14,0.09,2.548512
4/15/17,2017,4,15,0.09,2.548512
4/16/17,2017,4,16,0.09,2.548512
4/17/17,2017,4,17,0.19,5.380192
4/18/17,2017,4,18,0.1,2.83168
4/19/17,2017,4,19,0.08,2.265344
4/20/17,2017,4,20,2,56.6336
4/21/17,2017,4,21,0.58,16.423744
4/22/17,2017,4,22,0.47,13.308896
4/23/17,2017,4,23,0.16,4.530688
4/24/17,2017,4,24,0.18,5.097024
4/25/17,2017,4,25,1.37,38.794016
4/26/17,2017,4,26,0.31,8.778208
4/27/17,2017,4,27,0.15,4.24752
4/28/17,2017,4,28,0.11,3.114848
4/29/17,2017,4,29,0.09,2.548512
4/30/17,2017,4,30,0.09,2.548512
5/1/17,2017,5,1,0.09,2.548512
5/2/17,2017,5,2,0.08,2.265344
5/3/17,2017,5,3,0.07,1.982176
5/4/17,2017,5,4,0.06,1.699008
5/5/17,2017,5,5,9.69,274.389792
5/6/17,2017,5,6,0.48,13.592064
5/7/17,2017,5,7,0.17,4.813856
5/8/17,2017,5,8,0.12,3.398016
5/9/17,2017,5,9,0.11,3.114848
5/10/17,2017,5,10,0.1,2.83168
5/11/17,2017,5,11,0.43,12.176224
5/12/17,2017,5,12,0.14,3.964352
5/13/17,2017,5,13,1.99,56.350432
5/14/17,2017,5,14,0.2,5.66336
5/15/17,2017,5,15,0.14,3.964352
5/16/17,2017,5,16,0.15,4.24752
5/17/17,2017,5,17,0.14,3.964352
5/18/17,2017,5,18,0.08,2.265344
5/19/17,2017,5,19,1.06,30.015808
5/20/17,2017,5,20,0.29,8.211872
5/21/17,2017,5,21,0.11,3.114848
5/22/17,2017,5,22,0.15,4.24752
5/23/17,2017,5,23,0.1,2.83168
5/24/17,2017,5,24,0.23,6.512864
5/25/17,2017,5,25,6.32,178.962176
5/26/17,2017,5,26,0.63,17.839584
5/27/17,2017,5,27,0.25,7.0792
5/28/17,2017,5,28,0.15,4.24752
5/29/17,2017,5,29,0.13,3.681184
5/30/17,2017,5,30,0.11,3.114848
5/31/17,2017,5,31,0.1,2.83168
6/1/17,2017,6,1,0.09,2.548512
6/2/17,2017,6,2,0.07,1.982176
6/3/17,2017,6,3,0.07,1.982176
6/4/17,2017,6,4,0.06,1.699008
6/5/17,2017,6,5,0.08,2.265344
6/6/17,2017,6,6,0.07,1.982176
6/7/17,2017,6,7,0.07,1.982176
6/8/17,2017,6,8,0.06,1.699008
6/9/17,2017,6,9,0.05,1.41584
6/10/17,2017,6,10,0.04,1.132672
6/11/17,2017,6,11,0.04,1.132672
6/12/17,2017,6,12,0.04,1.132672
6/13/17,2017,6,13,0.04,1.132672
6/14/17,2017,6,14,0.04,1.132672
6/15/17,2017,6,15,0.04,1.132672
6/16/17,2017,6,16,0.04,1.132672
6/17/17,2017,6,17,0.05,1.41584
6/18/17,2017,6,18,0.04,1.132672
6/19/17,2017,6,19,0.75,21.2376
6/20/17,2017,6,20,0.06,1.699008
6/21/17,2017,6,21,0.09,2.548512
6/22/17,2017,6,22,0.04,1.132672
6/23/17,2017,6,23,0.04,1.132672
6/24/17,2017,6,24,0.42,11.893056
6/25/17,2017,6,25,0.03,0.849504
6/26/17,2017,6,26,0.02,0.566336
6/27/17,2017,6,27,0.02,0.566336
6/28/17,2017,6,28,0.02,0.566336
6/29/17,2017,6,29,0.01,0.283168
6/30/17,2017,6,30,0.01,0.283168
7/1/17,2017,7,1,0.17,4.813856
7/2/17,2017,7,2,0.02,0.566336
7/3/17,2017,7,3,0.01,0.283168
7/4/17,2017,7,4,0.01,0.283168
7/5/17,2017,7,5,0.02,0.566336
7/6/17,2017,7,6,3.66,103.639488
7/7/17,2017,7,7,0.31,8.778208
7/8/17,2017,7,8,0.09,2.548512
7/9/17,2017,7,9,0.04,1.132672
7/10/17,2017,7,10,0.03,0.849504
7/11/17,2017,7,11,0.03,0.849504
7/12/17,2017,7,12,0.02,0.566336
7/13/17,2017,7,13,0.02,0.566336
7/14/17,2017,7,14,0.07,1.982176
7/15/17,2017,7,15,0.03,0.849504
7/16/17,2017,7,16,0.02,0.566336
7/17/17,2017,7,17,5.95,168.48496
7/18/17,2017,7,18,0.19,5.380192
7/19/17,2017,7,19,0.06,1.699008
7/20/17,2017,7,20,0.02,0.566336
7/21/17,2017,7,21,0.01,0.283168
7/22/17,2017,7,22,0.08,2.265344
7/23/17,2017,7,23,0.32,9.061376
7/24/17,2017,7,24,0.52,14.724736
7/25/17,2017,7,25,0.1,2.83168
7/26/17,2017,7,26,0.06,1.699008
7/27/17,2017,7,27,0.03,0.849504
7/28/17,2017,7,28,7.81,221.154208
7/29/17,2017,7,29,3.63,102.789984
7/30/17,2017,7,30,0.1,2.83168
7/31/17,2017,7,31,0.05,1.41584
8/1/17,2017,8,1,0.04,1.132672
8/2/17,2017,8,2,0.28,7.928704
8/3/17,2017,8,3,2.26,63.995968
8/4/17,2017,8,4,0.26,7.362368
8/5/17,2017,8,5,4,113.2672
8/6/17,2017,8,6,0.11,3.114848
8/7/17,2017,8,7,0.29,8.211872
8/8/17,2017,8,8,0.1,2.83168
8/9/17,2017,8,9,0.07,1.982176
8/10/17,2017,8,10,0.06,1.699008
8/11/17,2017,8,11,0.1,2.83168
8/12/17,2017,8,12,0.1,2.83168
8/13/17,2017,8,13,0.06,1.699008
8/14/17,2017,8,14,0.05,1.41584
8/15/17,2017,8,15,4.55,128.84144
8/16/17,2017,8,16,0.21,5.946528
8/17/17,2017,8,17,0.08,2.265344
8/18/17,2017,8,18,0.07,1.982176
8/19/17,2017,8,19,0.07,1.982176
8/20/17,2017,8,20,0.05,1.41584
8/21/17,2017,8,21,0.04,1.132672
8/22/17,2017,8,22,0.04,1.132672
8/23/17,2017,8,23,0.04,1.132672
8/24/17,2017,8,24,0.03,0.849504
8/25/17,2017,8,25,0.03,0.849504
8/26/17,2017,8,26,0.03,0.849504
8/27/17,2017,8,27,0.02,0.566336
8/28/17,2017,8,28,0.02,0.566336
8/29/17,2017,8,29,0.31,8.778208
8/30/17,2017,8,30,0.05,1.41584
8/31/17,2017,8,31,0.03,0.849504
9/1/17,2017,9,1,0.02,0.566336
9/2/17,2017,9,2,0.59,16.706912
9/3/17,2017,9,3,0.08,2.265344
9/4/17,2017,9,4,0.04,1.132672
9/5/17,2017,9,5,0.24,6.796032
9/6/17,2017,9,6,0.98,27.750464
9/7/17,2017,9,7,0.16,4.530688
9/8/17,2017,9,8,0.06,1.699008
9/9/17,2017,9,9,0.04,1.132672
9/10/17,2017,9,10,0.03,0.849504
9/11/17,2017,9,11,0.03,0.849504
9/12/17,2017,9,12,0.03,0.849504
9/13/17,2017,9,13,0.03,0.849504
9/14/17,2017,9,14,0.03,0.849504
9/15/17,2017,9,15,0.02,0.566336
9/16/17,2017,9,16,0.02,0.566336
9/17/17,2017,9,17,0.02,0.566336
9/18/17,2017,9,18,0.02,0.566336
9/19/17,2017,9,19,0.02,0.566336
9/20/17,2017,9,20,0.02,0.566336
9/21/17,2017,9,21,0.02,0.566336
9/22/17,2017,9,22,0.02,0.566336
9/23/17,2017,9,23,0.02,0.566336
9/24/17,2017,9,24,0.01,0.283168
9/25/17,2017,9,25,0.01,0.283168
9/26/17,2017,9,26,0.01,0.283168
9/27/17,2017,9,27,0.01,0.283168
9/28/17,2017,9,28,0.01,0.283168
9/29/17,2017,9,29,0.01,0.283168
9/30/17,2017,9,30,0.01,0.283168
10/1/17,2017,10,1,0.01,0.283168
10/2/17,2017,10,2,0.01,0.283168
10/3/17,2017,10,3,0.01,0.283168
10/4/17,2017,10,4,0.01,0.283168
10/5/17,2017,10,5,0.01,0.283168
10/6/17,2017,10,6,0.01,0.283168
10/7/17,2017,10,7,0.01,0.283168
10/8/17,2017,10,8,0.02,0.566336
10/9/17,2017,10,9,1.08,30.582144
10/10/17,2017,10,10,0.03,0.849504
10/11/17,2017,10,11,0.08,2.265344
10/12/17,2017,10,12,0.45,12.74256
10/13/17,2017,10,13,0.03,0.849504
10/14/17,2017,10,14,0.02,0.566336
10/15/17,2017,10,15,0.02,0.566336
10/16/17,2017,10,16,0.02,0.566336
10/17/17,2017,10,17,0.02,0.566336
10/18/17,2017,10,18,0.02,0.566336
10/19/17,2017,10,19,0.02,0.566336
10/20/17,2017,10,20,0.02,0.566336
10/21/17,2017,10,21,0.02,0.566336
10/22/17,2017,10,22,0.02,0.566336
10/23/17,2017,10,23,0.02,0.566336
10/24/17,2017,10,24,0.07,1.982176
10/25/17,2017,10,25,0.02,0.566336
10/26/17,2017,10,26,0.02,0.566336
10/27/17,2017,10,27,0.02,0.566336
10/28/17,2017,10,28,0.02,0.566336
10/29/17,2017,10,29,1.19,33.696992
10/30/17,2017,10,30,0.7,19.82176
10/31/17,2017,10,31,0.09,2.548512
11/1/17,2017,11,1,0.07,1.982176
11/2/17,2017,11,2,0.07,1.982176
11/3/17,2017,11,3,0.07,1.982176
11/4/17,2017,11,4,0.15,4.24752
11/5/17,2017,11,5,0.35,9.91088
11/6/17,2017,11,6,0.09,2.548512
11/7/17,2017,11,7,1.7,48.13856
11/8/17,2017,11,8,0.26,7.362368
11/9/17,2017,11,9,0.12,3.398016
11/10/17,2017,11,10,0.11,3.114848
11/11/17,2017,11,11,0.09,2.548512
11/12/17,2017,11,12,0.08,2.265344
11/13/17,2017,11,13,0.13,3.681184
11/14/17,2017,11,14,0.1,2.83168
11/15/17,2017,11,15,0.08,2.265344
11/16/17,2017,11,16,0.08,2.265344
11/17/17,2017,11,17,0.08,2.265344
11/18/17,2017,11,18,0.08,2.265344
11/19/17,2017,11,19,0.17,4.813856
11/20/17,2017,11,20,0.08,2.265344
11/21/17,2017,11,21,0.07,1.982176
11/22/17,2017,11,22,0.07,1.982176
11/23/17,2017,11,23,0.07,1.982176
11/24/17,2017,11,24,0.07,1.982176
11/25/17,2017,11,25,0.07,1.982176
11/26/17,2017,11,26,0.07,1.982176
11/27/17,2017,11,27,0.06,1.699008
11/28/17,2017,11,28,0.06,1.699008
11/29/17,2017,11,29,0.06,1.699008
11/30/17,2017,11,30,0.06,1.699008
12/1/17,2017,12,1,0.06,1.699008
12/2/17,2017,12,2,0.06,1.699008
12/3/17,2017,12,3,0.06,1.699008
12/4/17,2017,12,4,0.05,1.41584
12/5/17,2017,12,5,0.09,2.548512
12/6/17,2017,12,6,0.08,2.265344
12/7/17,2017,12,7,0.06,1.699008
12/8/17,2017,12,8,0.06,1.699008
12/9/17,2017,12,9,0.08,2.265344
12/10/17,2017,12,10,0.07,1.982176
12/11/17,2017,12,11,0.06,1.699008
12/12/17,2017,12,12,0.05,1.41584
12/13/17,2017,12,13,0.05,1.41584
12/14/17,2017,12,14,0.05,1.41584
12/15/17,2017,12,15,0.05,1.41584
12/16/17,2017,12,16,0.05,1.41584
12/17/17,2017,12,17,0.05,1.41584
12/18/17,2017,12,18,0.05,1.41584
12/19/17,2017,12,19,0.05,1.41584
12/20/17,2017,12,20,0.05,1.41584
12/21/17,2017,12,21,0.05,1.41584
12/22/17,2017,12,22,0.05,1.41584
12/23/17,2017,12,23,0.38,10.760384
12/24/17,2017,12,24,0.12,3.398016
12/25/17,2017,12,25,0.09,2.548512
12/26/17,2017,12,26,0.07,1.982176
12/27/17,2017,12,27,0.06,1.699008
12/28/17,2017,12,28,0.06,1.699008
12/29/17,2017,12,29,0.05,1.41584
12/30/17,2017,12,30,0.04,1.132672
12/31/17,2017,12,31,0.04,1.132672
1/1/18,2018,1,1,NA,NA
1/2/18,2018,1,2,NA,NA
1/3/18,2018,1,3,NA,NA
1/4/18,2018,1,4,NA,NA
1/5/18,2018,1,5,NA,NA
1/6/18,2018,1,6,NA,NA
1/7/18,2018,1,7,NA,NA
1/8/18,2018,1,8,NA,NA
1/9/18,2018,1,9,NA,NA
1/10/18,2018,1,10,NA,NA
1/11/18,2018,1,11,NA,NA
1/12/18,2018,1,12,NA,NA
1/13/18,2018,1,13,1.56,44.174208
1/14/18,2018,1,14,0.12,3.398016
1/15/18,2018,1,15,0.1,2.83168
1/16/18,2018,1,16,0.1,2.83168
1/17/18,2018,1,17,0.1,2.83168
1/18/18,2018,1,18,0.08,2.265344
1/19/18,2018,1,19,0.07,1.982176
1/20/18,2018,1,20,0.08,2.265344
1/21/18,2018,1,21,0.07,1.982176
1/22/18,2018,1,22,0.08,2.265344
1/23/18,2018,1,23,0.7,19.82176
1/24/18,2018,1,24,0.15,4.24752
1/25/18,2018,1,25,0.11,3.114848
1/26/18,2018,1,26,0.09,2.548512
1/27/18,2018,1,27,0.08,2.265344
1/28/18,2018,1,28,0.21,5.946528
1/29/18,2018,1,29,0.12,3.398016
1/30/18,2018,1,30,0.11,3.114848
1/31/18,2018,1,31,0.09,2.548512
2/1/18,2018,2,1,0.09,2.548512
2/2/18,2018,2,2,0.18,5.097024
2/3/18,2018,2,3,0.08,2.265344
2/4/18,2018,2,4,2.01,56.916768
2/5/18,2018,2,5,0.46,13.025728
2/6/18,2018,2,6,0.14,3.964352
2/7/18,2018,2,7,1.58,44.740544
2/8/18,2018,2,8,0.3,8.49504
2/9/18,2018,2,9,0.13,3.681184
2/10/18,2018,2,10,0.8,22.65344
2/11/18,2018,2,11,3.06,86.649408
2/12/18,2018,2,12,0.46,13.025728
2/13/18,2018,2,13,0.19,5.380192
2/14/18,2018,2,14,0.17,4.813856
2/15/18,2018,2,15,0.16,4.530688
2/16/18,2018,2,16,0.56,15.857408
2/17/18,2018,2,17,0.23,6.512864
2/18/18,2018,2,18,0.32,9.061376
2/19/18,2018,2,19,0.2,5.66336
2/20/18,2018,2,20,0.17,4.813856
2/21/18,2018,2,21,0.28,7.928704
2/22/18,2018,2,22,0.27,7.645536
2/23/18,2018,2,23,0.86,24.352448
2/24/18,2018,2,24,0.24,6.796032
2/25/18,2018,2,25,1.08,30.582144
2/26/18,2018,2,26,0.25,7.0792
2/27/18,2018,2,27,0.18,5.097024
2/28/18,2018,2,28,0.15,4.24752
3/1/18,2018,3,1,1.39,39.360352
3/2/18,2018,3,2,1.71,48.421728
3/3/18,2018,3,3,0.26,7.362368
3/4/18,2018,3,4,0.2,5.66336
3/5/18,2018,3,5,0.17,4.813856
3/6/18,2018,3,6,0.17,4.813856
3/7/18,2018,3,7,0.25,7.0792
3/8/18,2018,3,8,0.18,5.097024
3/9/18,2018,3,9,0.15,4.24752
3/10/18,2018,3,10,0.15,4.24752
3/11/18,2018,3,11,0.14,3.964352
3/12/18,2018,3,12,0.14,3.964352
3/13/18,2018,3,13,0.14,3.964352
3/14/18,2018,3,14,0.14,3.964352
3/15/18,2018,3,15,0.13,3.681184
3/16/18,2018,3,16,0.13,3.681184
3/17/18,2018,3,17,0.13,3.681184
3/18/18,2018,3,18,0.12,3.398016
3/19/18,2018,3,19,0.11,3.114848
3/20/18,2018,3,20,0.23,6.512864
3/21/18,2018,3,21,0.23,6.512864
3/22/18,2018,3,22,0.35,9.91088
3/23/18,2018,3,23,0.44,12.459392
3/24/18,2018,3,24,0.51,14.441568
3/25/18,2018,3,25,0.28,7.928704
3/26/18,2018,3,26,0.21,5.946528
3/27/18,2018,3,27,0.19,5.380192
3/28/18,2018,3,28,0.31,8.778208
3/29/18,2018,3,29,0.23,6.512864
3/30/18,2018,3,30,0.32,9.061376
3/31/18,2018,3,31,0.18,5.097024
4/1/18,2018,4,1,0.16,4.530688
4/2/18,2018,4,2,0.5,14.1584
4/3/18,2018,4,3,0.21,5.946528
4/4/18,2018,4,4,0.19,5.380192
4/5/18,2018,4,5,0.16,4.530688
4/6/18,2018,4,6,0.14,3.964352
4/7/18,2018,4,7,0.14,3.964352
4/8/18,2018,4,8,0.13,3.681184
4/9/18,2018,4,9,0.13,3.681184
4/10/18,2018,4,10,0.13,3.681184
4/11/18,2018,4,11,0.12,3.398016
4/12/18,2018,4,12,0.12,3.398016
4/13/18,2018,4,13,0.12,3.398016
4/14/18,2018,4,14,0.11,3.114848
4/15/18,2018,4,15,0.12,3.398016
4/16/18,2018,4,16,7.86,222.570048
4/17/18,2018,4,17,0.36,10.194048
4/18/18,2018,4,18,0.24,6.796032
4/19/18,2018,4,19,0.2,5.66336
4/20/18,2018,4,20,0.15,4.24752
4/21/18,2018,4,21,0.15,4.24752
4/22/18,2018,4,22,0.14,3.964352
4/23/18,2018,4,23,0.13,3.681184
4/24/18,2018,4,24,0.39,11.043552
4/25/18,2018,4,25,2.79,79.003872
4/26/18,2018,4,26,0.23,6.512864
4/27/18,2018,4,27,1.26,35.679168
4/28/18,2018,4,28,0.25,7.0792
4/29/18,2018,4,29,0.2,5.66336
4/30/18,2018,4,30,0.17,4.813856
5/1/18,2018,5,1,0.16,4.530688
5/2/18,2018,5,2,0.14,3.964352
5/3/18,2018,5,3,0.13,3.681184
5/4/18,2018,5,4,0.12,3.398016
5/5/18,2018,5,5,0.15,4.24752
5/6/18,2018,5,6,0.77,21.803936
5/7/18,2018,5,7,0.16,4.530688
5/8/18,2018,5,8,0.13,3.681184
5/9/18,2018,5,9,0.11,3.114848
5/10/18,2018,5,10,0.3,8.49504
5/11/18,2018,5,11,0.13,3.681184
5/12/18,2018,5,12,0.11,3.114848
5/13/18,2018,5,13,0.4,11.32672
5/14/18,2018,5,14,0.12,3.398016
5/15/18,2018,5,15,10.3,291.66304
5/16/18,2018,5,16,2.46,69.659328
5/17/18,2018,5,17,4.69,132.805792
5/18/18,2018,5,18,1,28.3168
5/19/18,2018,5,19,4.79,135.637472
5/20/18,2018,5,20,0.57,16.140576
5/21/18,2018,5,21,0.25,7.0792
5/22/18,2018,5,22,0.5,14.1584
5/23/18,2018,5,23,0.23,6.512864
5/24/18,2018,5,24,0.16,4.530688
5/25/18,2018,5,25,0.13,3.681184
5/26/18,2018,5,26,0.12,3.398016
5/27/18,2018,5,27,1.41,39.926688
5/28/18,2018,5,28,0.29,8.211872
5/29/18,2018,5,29,0.17,4.813856
5/30/18,2018,5,30,0.14,3.964352
5/31/18,2018,5,31,0.52,14.724736
6/1/18,2018,6,1,0.2,5.66336
6/2/18,2018,6,2,16.3,461.56384
6/3/18,2018,6,3,7.47,211.526496
6/4/18,2018,6,4,0.88,24.918784
6/5/18,2018,6,5,1.84,52.102912
6/6/18,2018,6,6,0.47,13.308896
6/7/18,2018,6,7,0.18,5.097024
6/8/18,2018,6,8,0.13,3.681184
6/9/18,2018,6,9,0.21,5.946528
6/10/18,2018,6,10,0.26,7.362368
6/11/18,2018,6,11,3.33,94.294944
6/12/18,2018,6,12,0.18,5.097024
6/13/18,2018,6,13,0.14,3.964352
6/14/18,2018,6,14,0.11,3.114848
6/15/18,2018,6,15,0.09,2.548512
6/16/18,2018,6,16,0.08,2.265344
6/17/18,2018,6,17,0.08,2.265344
6/18/18,2018,6,18,0.14,3.964352
6/19/18,2018,6,19,0.07,1.982176
6/20/18,2018,6,20,0.11,3.114848
6/21/18,2018,6,21,0.1,2.83168
6/22/18,2018,6,22,0.08,2.265344
6/23/18,2018,6,23,0.11,3.114848
6/24/18,2018,6,24,0.53,15.007904
6/25/18,2018,6,25,0.12,3.398016
6/26/18,2018,6,26,0.08,2.265344
6/27/18,2018,6,27,0.06,1.699008
6/28/18,2018,6,28,0.07,1.982176
6/29/18,2018,6,29,0.06,1.699008
6/30/18,2018,6,30,0.04,1.132672
7/1/18,2018,7,1,0.04,1.132672
7/2/18,2018,7,2,0.04,1.132672
7/3/18,2018,7,3,0.03,0.849504
7/4/18,2018,7,4,0.03,0.849504
7/5/18,2018,7,5,0.03,0.849504
7/6/18,2018,7,6,0.05,1.41584
7/7/18,2018,7,7,0.03,0.849504
7/8/18,2018,7,8,0.03,0.849504
